X,y,z 
-117465.90753464158,-78120.06693982433,-157371.9183421527
120220.79050501561,79999.38742794398,160620.09994779498
-1069.207916005376,-1403.7035794607755,-916.1058801136971
-251449.49450581442,-166825.6238213536,-334917.17890176084
-283120.27704795124,-188437.28309865046,-376073.90066375985
-72539.76678379922,-48177.05809349248,-96205.4414606732
210544.71894281424,140094.93256011914,281072.25685630017
-83386.51587677056,-55367.78146439975,-111996.61036180868
-53779.99911275167,-35374.211357380635,-71904.92399823658
-170531.35217154893,-114794.52935518371,-228392.5800478154
41470.77222494248,27590.175244333077,55382.19170245718
70888.23809787656,47170.60405710536,95113.89343913554
-213688.7629345507,-141365.32431125882,-283421.84337783395
-204526.25248617618,-136955.0386648795,-274026.7662696074
250115.33728524047,166514.45335434726,332999.0765180258
218507.94958184284,145367.35057219953,291542.1967343242
286652.3652888192,190471.5733430017,381928.8875521265
76047.80991009425,51144.72007790254,100841.5772337024
-213783.60813569132,-142883.06850448487,-285742.54492554255
257088.80283750262,170120.8127303501,341718.56085832114
-246575.60058112815,-165677.6305385139,-330170.40684039483
-68266.37219018312,-44405.608895298516,-90963.10439316218
177224.5247171648,118826.77068842748,235331.27677862401
114764.76111769651,75084.39277644859,152554.32654141457
-87691.79587321896,-58210.28897004388,-114837.99964672516
-78925.54432635616,-53413.31064555575,-105194.97047667978
-99639.58467281677,-67429.20530534955,-133889.0192449664
255613.58644475573,170292.4230888335,339220.61822686647
255201.91089190257,169919.5231662682,340621.43296824617
292100.91502886685,193988.78105717833,389059.1643958434
243465.07831672305,162050.2555033692,325029.93571426615
289928.38784115406,192867.598657091,386704.96106880164
-189818.23021275332,-126953.18096578837,-252013.17641504682
12416.358310755017,7882.9826178778085,16638.503068460577
-114580.61462789503,-77412.69104174765,-153713.1884376024
160246.3298240816,107206.71768479982,213191.68596795909
105864.91888839421,69329.92606751864,139913.80723791747
152475.47641423866,101476.0178283643,204115.56429380903
-72687.06650415825,-49307.64150937742,-98073.35435927128
54464.33421069818,36162.8576668211,70960.45081015224
115440.63335576537,76541.48831080273,152618.12594563418
98216.75991295493,65533.70868261313,131882.27390092862
150818.22958021576,100759.14298734129,200294.53608609995
295568.4874438476,196816.79592350972,394211.03085427004
17471.732908566053,12610.560660604793,24671.578495826314
-173540.66870813843,-116399.8622599506,-232871.48559275537
128222.86478839799,84900.50303726784,169598.9112100918
-293098.73754312436,-196087.30328051993,-389977.846032537
49110.1607173252,31932.786974525457,64569.23256024356
-75343.34898624668,-48624.1746469406,-99336.13082220804
-248801.38547034524,-166780.48235290078,-332691.38224265515
85062.59042486652,57330.57016304061,113201.21788661947
54442.7499179237,36429.940981456704,73143.64583247849
-241900.3909541802,-161704.71738927157,-322773.54150839616
-12055.70183718634,-7168.950348919159,-15224.106318972992
-215541.64421041068,-142361.8779110319,-287069.57829452044
52464.89578255352,35066.18725051349,70401.93955504085
202264.2671535955,134994.28024647955,269791.5247555223
-185213.2880082675,-122802.3437612718,-245785.79922972075
-81906.1984720823,-54911.8259208607,-108221.14041951811
44695.05374524627,29001.56524890503,58493.63467893954
118097.54310754822,78101.43607589323,157959.297620087
279416.5114778999,185206.67878839263,372018.3233340162
-132029.58770173707,-87110.77877061028,-175760.9803340311
-145983.3904043506,-95748.23358986265,-194040.4971638493
109483.32219270106,72398.49661518856,146288.49387678562
-79752.98467601869,-52247.112461946235,-106590.12951153425
156585.05848389908,103633.18210610744,207431.04493090688
-210084.69172695966,-141208.12649374566,-280259.1109801388
29469.869497263666,19333.33324047219,39931.799273490054
3396.4368105927215,2514.3030520458483,4359.338336164219
-145023.8008319474,-97315.64160105177,-192699.51454003976
120035.54738642203,79146.41943697122,159128.42583627676
216159.24953389014,144389.01149710963,288157.0043505324
-180143.58305753238,-121266.71263407897,-240824.16961520686
239771.5903730931,160340.9581256544,318473.2480870684
69253.3785528323,46503.27510862798,93469.91525022956
-54237.67452953768,-36608.50180665595,-72658.23820881051
9683.904932563755,6127.980445422655,12313.727674585913
-142536.28904613407,-95297.65196439276,-188576.65964766784
176036.11777099888,116651.38354472868,235178.57339490627
218636.01339266606,146100.126220923,290949.8720440019
13177.689479043886,8931.223326254703,17091.847512034663
173648.25082064103,116780.71424149814,232292.11301345789
-93590.5515145361,-61217.62621713575,-124310.39377033258
-76654.0141327638,-51266.55943548344,-100678.1330550622
-54435.21347335893,-36567.25310000039,-72532.01667826294
278648.3138841189,184865.25167228642,370437.63932365476
125841.23397122955,83326.57085434163,168679.25139775622
-91842.50030814591,-60668.18220036027,-122608.63268399236
188107.8470219048,125232.04243070539,249934.04966084327
9360.921560456016,4988.687146182383,11705.624714889853
78140.39440362962,52438.36172404942,103774.5459032938
-159788.58652665687,-106490.12364042847,-211805.798289884
45521.27644541053,29423.365974114873,59709.6410314698
-242689.07721870593,-160645.1205334315,-323180.76998728607
-257398.31543145084,-171090.32733141788,-342022.2121974155
192635.4369043896,128147.77024565781,255653.16833207704
88612.4767153946,59822.70045579499,118758.90973210626
-109946.72376648702,-74255.06344459364,-146815.70868498445
258278.15971462114,170931.32709386916,343627.74536490405
53650.62726456594,36502.09219772443,70764.53524531542
111919.24670750527,74194.40027620977,149795.96633671495
34152.69638066402,22192.008874622115,46470.654168647125
288370.00218566175,192764.13970139864,384652.30393272295
153906.59602108065,103127.04917252844,204928.34193023885
213805.16745565602,142877.51827928468,286002.86898710945
201857.41911559293,134715.39991754806,266953.50101817417
73743.42786927336,48249.587863592256,97364.72554022074
-79001.25720035347,-51481.840614604575,-104985.40058461623
109483.45617118408,73657.62745200905,145927.3257646421
-82729.4873988501,-55660.14603147377,-109338.58826517113
-201907.27189460446,-133968.8137313554,-268797.3264147542
203647.99030593457,136937.60573830619,271486.71493959543
-232674.09432105906,-154122.86286798547,-309058.5420331548
-229844.9599193304,-153009.6001234185,-306674.74687810155
-141849.5783763465,-93568.63252541934,-188250.2646323198
-205432.05304920225,-137024.50652761172,-275213.0829628092
-88866.58978639849,-59034.87760942471,-118521.53114298126
224348.94351468157,148299.95584631612,297595.52260044025
71037.45531967637,46511.31430035005,94178.56324910943
-223761.612209854,-150402.24063021212,-299218.92276699276
-83209.95321576076,-55590.48379738478,-112000.14544655076
-141774.29240671478,-94525.11023432267,-189725.4732191054
-279035.4088255462,-185872.62743996494,-373055.6947552034
-206949.48877596026,-138390.98842254753,-276735.8345996869
-54542.41249026944,-36588.639537402116,-71792.6752501232
207951.88763537994,138368.1210459149,277612.9234913579
-299350.43643942673,-199571.36899726265,-399653.13120162126
48160.169139335936,32024.992472954273,63997.68164561501
-247704.10911890658,-166157.043239106,-330779.8985262084
-186440.66669797496,-124175.81945095246,-246817.04104578358
-78426.68968221014,-52716.335712540975,-103568.6565003235
-207246.901086011,-138942.96398677505,-275028.816015208
-41756.372463441185,-26885.331978019138,-54628.64022683039
-131247.59154463653,-88241.02035950849,-174277.10987154066
-40672.952526957444,-26792.82502971345,-56018.15059026903
-82419.7114470268,-55100.20935137137,-109266.17481603242
96160.77132578673,64550.41755404131,129816.59153994166
4265.1741653835215,1876.5835487404293,4917.430443963862
83924.55914981145,55696.53601371254,112702.82335491249
205293.94628497885,136930.89517438735,272821.48023130477
-61615.590813643204,-41586.06393007259,-82915.45610477132
162759.3212486983,109300.63142254607,216227.82631749354
-196803.01638259206,-130289.29969654119,-262090.60793038752
-252725.51881312352,-167881.21377453746,-336249.02511943766
54694.40704852756,35462.10880561628,73622.0804207408
-251232.88341088072,-167709.40937478095,-333254.230880429
-104155.26486062405,-69124.76553327494,-139282.05202698623
-151229.61311421107,-100918.83207828818,-203118.75687214013
-116989.26374442503,-77885.04067172126,-155784.03430403196
268501.2822222828,179122.50836827653,359426.0213998346
-87328.92015460627,-57554.51935112348,-114651.75510494644
-279273.31736442127,-185865.9385627237,-372788.4946168
248818.29050063406,165561.87133294062,332138.4030625513
148088.81182664027,98863.49503928624,198291.94858087518
101611.97875247178,67978.52856438477,134201.81270720335
-102891.2333661761,-68157.88246101016,-138920.59661912016
-235528.14446890278,-157685.37996612611,-313110.6913723367
154829.52677084957,102415.38498103278,205530.58847511327
153881.03916405552,101619.59397677852,204964.02418630105
33626.85417377596,22002.582476228574,45571.0504756026
-278021.6691944356,-186030.70473678087,-370087.04802676535
235691.18699493242,157163.62911582622,313151.311837935
-279476.7452309306,-187212.35156334357,-373491.03478999395
116995.9555676082,77159.1309300365,154162.98748739238
-62065.09670219498,-42705.48957481525,-83413.02812835312
-210498.5465885227,-140509.14022125935,-281745.66519437265
-157896.26806864978,-104525.95825353843,-210303.39159319777
98283.9521048051,65836.22392368129,131254.40592127072
-103987.90834275892,-69902.47428823568,-138085.80028088667
108595.45274361616,72726.46299864528,145940.53465966543
203101.2013914515,136426.7685835858,271249.12303003937
-9790.05016264885,-7105.298335715711,-13448.510810446138
208434.9399095916,138994.89179004848,276965.2430821356
19136.450156692918,11818.784619804901,24880.549129971176
197499.40742708193,130913.64079614771,262962.49899437424
10707.836633080748,7345.405270217446,12834.017860290862
-49782.40421003825,-33768.56323661268,-65953.76361832545
4287.529337035183,2005.1714709798334,4545.046205661932
-273738.5086014676,-182150.79086447653,-364612.3095647751
-231367.77853799314,-154400.61714033684,-308622.0034130214
-36858.556825373074,-24622.3000601556,-50029.97772469682
-197292.0784800888,-131333.63162776877,-264914.25482778286
-179442.73816934094,-119014.82461891058,-238604.3316927193
-34087.7825503551,-22943.1712014442,-45996.74867223691
-26696.84802838375,-18754.42481374856,-35091.56528343785
-288044.46433083934,-191381.57252559863,-383398.8280617293
125699.2058738726,83331.63499256995,168183.12056817225
-163097.91088039047,-108709.96449644382,-218904.51075633997
222847.13585583298,148287.51687790616,295922.5897220237
50328.64235733921,34259.75749488102,67860.60121721044
263000.6198793221,174057.98578665743,349892.91374545667
270769.63149890036,179730.66692509258,360701.3315447413
186707.25350994765,124960.81283468661,248046.60529832396
-112601.90732773305,-75305.91271671857,-151334.03343742318
-60217.26354974294,-40990.185641684555,-81742.9814291113
-198749.38310746383,-133617.9699609721,-266618.0890093165
-72388.8424641495,-47656.90479804409,-95682.6839903265
135024.64456264907,89208.25743145967,180236.09305398853
-31210.79012517825,-20847.27573272374,-41178.15432896528
135595.14322566908,90863.71057436724,179921.65193150984
179479.50126202032,119574.45325649898,239556.85791108687
124230.18852277187,82365.21837057154,164650.4796406645
-200878.767709693,-133503.42471127427,-266859.7582843284
164246.60486808242,111042.05246270816,220922.96980734923
-147750.8163132361,-98111.1803103319,-197492.8663900661
98430.25141572503,65663.58267017898,131858.89665461326
-294679.78139850695,-196131.37579889115,-392257.8092425643
-135210.99313450817,-90965.00554543268,-180620.79843646102
-111809.93469518286,-74746.56956649055,-147791.71376087758
98515.69617330884,66358.92490934231,131762.42325404225
-16762.904480778572,-10022.921472153688,-21431.108853059133
-178557.18062830225,-120543.10607341406,-239958.38048713258
-199605.03269456848,-132544.9744072234,-266366.964561176
-274642.63849966705,-181874.35457645846,-365267.2702537311
-272344.9891837595,-180851.78497825906,-362188.38820774964
259069.7198428664,172357.668453532,345664.4770385831
-291466.8982493225,-194526.7685938202,-388335.5469773569
-233001.94407581366,-155818.32162134867,-310461.77014950354
48525.03866997074,31213.85291564156,64331.64413430849
-232323.31742394844,-154015.90566242128,-309767.7166861669
-113720.1499065306,-75998.3089839864,-150864.96687828028
135865.0272642049,91518.40132040025,181458.74595451652
218103.55174170018,146155.76404526614,290891.8242956606
-6738.572247493341,-3380.225392535588,-7066.260377849047
201398.3948924594,133342.30251773717,267466.9321095183
225809.15495585842,151281.95706914313,302003.01487096195
-9956.087775470745,-7069.679342200388,-12061.696965236479
202252.33093955458,133328.62055560204,268091.5620150737
82351.39930605137,53310.67645240202,108362.40622495525
-289097.39933694305,-192369.6867825786,-385787.74914858304
-204584.1921505194,-135487.60226236723,-272629.68181610806
68354.4641238127,46102.54337267601,91300.33201240172
-47204.106575722704,-31687.35544055513,-61446.544357435654
-65292.623568176125,-43940.497591668296,-86428.65984792665
-126384.34693235878,-84076.92400572544,-169395.2616303194
-48374.96730803203,-33224.60919806147,-65098.78108652688
224603.66186157122,149842.03243121295,301501.1909180741
-149484.08199499376,-100523.48196897369,-200198.80296830245
-14410.070581512306,-9570.767513167262,-18316.977576718935
98902.50455489843,64952.11860452411,131239.24542275962
-53259.89884293638,-36003.64860010039,-70991.66463899061
217826.98507570903,145740.1365887345,290206.57979905733
-28090.301564206093,-18625.51588335987,-36809.81898620886
-178928.54218763026,-120399.90687897423,-240541.63480193075
277899.7841954804,184369.90641224303,369925.8693049581
23129.788359992468,15332.66642726041,31910.97406813102
-65057.44566269779,-44151.28897849427,-85883.05080442593
-296738.54361780797,-197533.7568455228,-396249.2701243328
197985.0886536024,131073.96863210085,261956.44062201295
-285049.367102299,-189365.9080086008,-378239.3588030244
261083.13221204837,173191.84251010045,347038.98664385686
242454.2617940769,160731.77132657912,322223.65263118997
13073.647132978238,8440.356854887581,16675.189351618905
-134694.51773143793,-88931.0093343636,-177624.9302266122
169109.70436501445,111625.85037939978,224964.183056845
209603.10852594732,138288.63307867406,278634.56728554744
223414.95324879867,149368.32706249948,297716.0616442665
-198307.69778433797,-130702.16546341806,-262927.21496237826
-34335.83306428465,-23453.023182078297,-45771.20547582267
-92160.89552221901,-61373.34976446902,-122402.49499011398
88843.5086924847,59464.28476911559,117608.23722801174
261298.8722644184,174908.53794570733,349296.81115830975
-124659.04630346352,-83807.99678056523,-167381.82227056712
289642.74492003897,191949.1022890021,384680.9854144601
-51218.76492302511,-34218.25948903914,-68105.45113176768
-46853.3131664575,-31437.9920491355,-63348.47029657031
194792.0292812841,130322.52553873774,258125.59552483715
38715.88082651417,26267.002318747498,53345.54012482841
43781.843396191325,29859.593899300613,59770.68492389645
-294457.9022237851,-196864.34835516286,-393379.46704020957
-81455.19967563039,-53958.62557044676,-108912.05437776528
212495.1978045602,142380.3705368256,283660.7583457126
-204179.2219093691,-136140.4137397859,-272016.0073475225
18059.217909478793,13119.388627066855,25083.25018286073
-237593.32244270763,-159146.85117934528,-317803.2021254104
83569.88216464405,56149.986975398875,113259.90580138793
-221593.43190918287,-147517.73698944983,-296631.40246723074
-74686.63608203313,-48975.225176303655,-98737.67453347993
-201996.05972728966,-133910.2710873276,-268221.0825741303
18588.03862859692,13505.802349148536,25978.96165522935
-57598.178968389264,-38864.86043039223,-77641.12553883581
-100751.30030544996,-68060.05851545262,-133563.77983999005
-114404.25583718761,-75845.89284284228,-152326.4439356612
-214670.82802675612,-142962.22639624277,-287420.233074254
-3870.627216570524,-2138.3889449661547,-5511.522747260836
266968.9263266389,178940.80026516918,356221.953097314
203056.88783592716,135390.22116686183,271099.832002229
171348.54201224097,114642.23513033983,229246.38326834238
52200.669939247695,35182.74090378699,71036.91527246899
-138007.91398299986,-92606.86054904401,-184499.58338041784
-12097.192902812278,-7928.8823016151755,-15710.350678427872
-20278.454232506636,-14613.062347420586,-27707.19264701854
250013.67749364526,166722.3979608039,334526.0243329366
76631.29002073605,51688.36684269511,103851.45903799012
-163193.15733281948,-108123.12744252781,-217810.99551188154
-200009.5406957946,-132722.35109017428,-266220.2865941381
163963.29772667322,109566.60715901204,218404.8628894305
-80349.22211216278,-54069.494304271924,-107595.9586756512
-241906.4378007335,-161975.62300332548,-322235.0949043667
51671.310608356885,33778.61625901216,69586.85028154994
123280.99909725547,82542.47575092484,164532.17562783914
92818.47747437377,61477.789313577996,122821.37462318031
218984.2168228954,145953.86236024415,292529.9803225546
288368.2520843537,190744.7982038132,384122.36891115067
-92645.81498685305,-61930.1200682881,-123273.99588220123
75501.15568646051,51560.13284475043,100758.48687496308
-187229.90523093895,-125738.15036777566,-250496.06265384515
8529.37024512603,7078.0552218296525,11558.81852336806
100068.03618999201,67987.43616055547,133357.95975645582
94118.38568076877,62718.610848243356,126488.6596576861
72116.35333304093,46959.53039600128,95050.85191486086
151188.71103734983,100050.76117480798,202151.65143527847
130392.9402964891,87131.77641743927,175236.4334973019
-289853.3134161767,-193815.03268022387,-386141.75151440926
-284653.98880216177,-190106.54264203593,-379939.9364921287
-38995.25527183094,-25249.158447672267,-50475.81074504043
191298.81936586645,128602.5334475688,255396.9943653673
232031.3607599259,154948.99693527716,308471.87665309844
273766.28123656014,181393.42065915873,363947.47965798917
-191540.43006775796,-128493.43102623674,-256330.14146959147
-124684.63531805313,-83345.91717950196,-165713.12158876273
-99689.49665628234,-67527.22812492687,-133290.0398690463
-103404.67756199892,-68714.93048552597,-137223.5607359026
-280324.4230928954,-186802.9995842906,-373945.9377265612
202641.99749488826,136264.76906996098,270528.83056276705
26526.152985035715,16432.202473657348,34757.72450033923
-285334.77091129776,-190351.89593092943,-380176.48829777935
284713.47689363203,188682.72569279163,377961.19978328486
-74841.35117467096,-50145.336290120584,-100791.40446379008
206491.61325954873,136829.1245686497,274510.4861092281
271509.36514531943,181177.5437545567,362541.5041839267
-4778.190317274984,-2990.9783657733537,-4208.591613263207
-229696.22600563616,-151632.44691994874,-304861.23008183716
-299807.2123963242,-199935.5246003939,-399410.2989767964
-189358.0695710024,-126139.46401889187,-253150.44583648114
-15622.523016217114,-10386.11908191512,-20987.059519825205
163418.2755236104,109500.57825386926,219442.96135704868
-249069.74533649432,-166862.79557749658,-332459.81877818226
-190679.86343713079,-127572.50225995442,-254369.60018031718
-250569.90629869487,-165838.06512936845,-333483.6932349948
275826.42961084994,184467.31773263594,369647.8259515539
48502.01071171531,32219.15311275646,65342.24843610745
-253663.7801583452,-168329.23235067856,-337570.06262329663
-38615.52774950714,-26673.47810924387,-51145.12501854243
-273238.93948737736,-182966.1177592158,-363534.87882320414
-173054.60277555222,-115066.03594286258,-231286.00498314985
-256783.50694630126,-169679.8441500655,-341096.70458931103
-230114.88558743979,-153455.04215504072,-307622.1543174069
245086.70565316934,164384.77548054451,326667.3805384236
66807.89314857226,45529.41652304884,88906.85305287247
-240234.35514447824,-159291.27025014133,-319603.9121483534
-281442.24891708855,-186719.95856569454,-375704.480901344
-34801.42220270641,-23467.790601104032,-46529.99405285662
-20271.243508847125,-13654.075526328485,-26576.364400230083
133160.1512469182,88735.74200219805,177578.6968485902
-232937.02150864305,-154631.893335735,-309960.79448646563
-102089.00086779243,-67191.56762139611,-135552.13543816554
-126709.68367459672,-85432.43494792498,-168519.75763183046
-28505.96126816038,-18490.120845796948,-37242.308553784496
273042.5121897585,180833.42587570148,362653.8725014483
-127990.73438034873,-85897.23682151333,-170494.22966621624
66767.52834379915,45309.95336282808,89500.7867451587
-285324.5868071979,-190866.87309567787,-379372.291521761
141189.75998093907,93873.50617256343,189092.47036715926
124520.79166360945,83064.83758623988,164547.76507468583
100846.32405786632,67173.44822990405,134611.5967863212
171411.4955862983,115023.32313359459,228061.66375929528
-73043.77524874306,-47182.81564055416,-96761.98158786295
-216812.50821410233,-145416.90787130105,-290488.05260736024
216404.53629673566,144620.0918507021,287688.2473951775
145337.13709839876,95544.52702451163,192211.0336381557
-17342.160961235364,-11741.979223271073,-23140.202872095237
-77916.18352048351,-53042.23666934346,-105152.45760758786
272209.579564032,181671.8165402551,361998.6162707028
242813.40548688534,161422.602902237,323848.2759604923
253262.36910310536,168654.36030099,338876.31306235224
268684.10277204076,177861.3690035884,356891.6990066994
-32684.13137535829,-22616.89982001733,-42714.79201630444
-73291.3564927429,-49092.557450709406,-98781.42960121442
74617.92106348289,50335.93729835452,100589.07010200799
84818.72418570642,56229.260333710816,113934.69642529788
-204375.13113048335,-135544.87135697054,-271403.3852846743
211692.40775087598,141865.70868963888,282685.3917172117
168423.71104546447,113024.97027824071,225560.02387674828
155557.19130350454,103777.42643395369,206925.43027231548
218935.0926448469,147222.39084832635,292964.2419003263
282721.6055674063,189703.70081793598,378087.43549775943
-251285.78480692077,-168278.7254652209,-335833.07842215314
295023.57901498605,196134.45325656846,394052.3329718328
-257499.55185574255,-171837.171288927,-344700.24598529376
199332.5385609873,131728.24179397244,264110.5853912368
253162.96509574374,168430.76459388848,337417.1156730496
121449.81939644094,80355.79040287917,161595.33401852587
250091.61401847712,165729.77804185954,332905.8841015414
-212845.73609107587,-142698.40668681383,-283972.2483957495
-127557.61085246514,-85678.26318419336,-170559.61577998634
-62487.10998861216,-40745.35240368217,-83926.63110709195
-114201.17113492423,-76380.08159315806,-152197.093940739
290884.94411800354,193888.42489034074,387530.6239871047
16573.40141525869,9976.62550377778,22348.344005856787
81637.10614161233,53927.13771709516,108664.94589948356
52496.65073846074,34565.616921676105,68681.89745477386
-171682.48227552345,-114915.48319673158,-228899.69077571135
142221.62625836467,94166.95799576657,191123.776003272
-261825.41189548664,-174649.27539917876,-349128.8375009297
-56715.64762248878,-37488.654096702405,-74972.73215870904
178128.83868847383,118840.55480899673,235636.4071560298
299434.2463239318,200953.0882820763,399131.11589494086
-164820.08743480124,-109531.2294834248,-220934.5027205626
-86733.51041392214,-57441.524904452366,-116490.95390381101
111530.97907140304,74832.25932466032,148968.49129441055
219609.1423102101,146162.84921714905,293647.847598107
-277296.30933795916,-186084.91144549384,-369607.3755116413
195477.94317152997,129475.19679069033,259757.64581130815
-220659.74341292147,-146996.93369464294,-292211.7284243171
37184.41814765744,25682.01065808276,49300.3058758224
90280.92484657599,59597.62572473797,119242.51326120041
205634.74764949112,137485.20839383025,273596.5718803655
-292248.5634760095,-195626.1559992526,-391446.81608950027
-262942.3288676184,-176595.7078979104,-351988.4228251459
151782.54187963845,101170.02083827881,201762.80844829846
-235828.28453140057,-156279.0300973858,-312929.4974802262
-192773.64115506737,-128352.99385206516,-258765.07499606087
-3004.455031293299,-1368.2626076969746,-3751.2509528337714
-139578.06642474295,-93737.99575318232,-186502.4073820811
47410.43564869224,32324.901024472336,63316.26793612669
206220.93469767366,137324.19480611704,274488.7648142425
-26162.767686900253,-16997.93982590095,-35053.04499081871
206776.18193674728,137151.09218630305,276102.10483671975
118610.81273758886,79461.6976661673,157411.96962130864
-43937.75101507632,-28448.783124987203,-57704.09122770858
106817.7140121551,71209.32815983117,141479.418398238
20581.79285452796,13463.395355208326,27154.0102344258
230114.89072882192,153881.85896725114,306908.77650247794
-201791.04010607436,-134187.1263523701,-268103.260681276
105993.07411900404,69733.65733236703,140818.86728024765
-144268.83953319988,-96254.57753275167,-192783.42748621845
37793.3329320645,24291.924619101177,50497.231216398286
120955.6229716835,80734.34474546337,162852.30412886225
-76693.07602879907,-50249.74256529045,-102716.90242109835
-267211.7368295117,-177483.37362716073,-356557.874152009
54940.04358496448,37488.99943751562,73771.48479668456
191700.11415025708,127451.48728046393,256380.73506960407
261329.85917999578,174086.51999699147,348078.87603467837
-48185.76083662771,-32391.836019995193,-63700.723358905074
-288755.09652545553,-192398.04012830436,-383583.5591253658
253543.94700556123,168297.80731360702,337560.54972760804
79388.9083491175,52666.85339399808,104706.4603677484
266362.1070608162,177496.27262712092,355141.9111041905
-87639.8041691271,-58812.05199886113,-116822.4738414078
-259153.59776784858,-171714.0953356617,-344840.95062774984
261332.63700916164,175533.33321223725,350057.9217061412
-38966.97257690518,-26071.209886785935,-50501.05606366027
46642.82387155018,29984.247505804087,61769.96363209252
-187353.66791365042,-124015.44657440922,-248229.9052447742
227569.5986138271,151002.72206294967,303189.00575952017
43297.48699623706,29948.580784885493,59241.28050253163
69394.97443218925,45572.44147886908,93891.50728755591
-63480.608786312005,-42330.84008998722,-84308.91374852619
221923.6140252615,147052.06689634867,295090.22669462016
-279156.9401771186,-185905.89413751342,-372458.4838528739
-150268.41885693982,-100937.00082693253,-201178.98074856953
157970.6378142984,104996.05074750952,212134.70287306348
-81452.95254001157,-53914.818648202505,-110610.13618062054
-93646.87470826042,-63460.19605203643,-125865.11021531097
79236.51158948429,52915.39813037271,107467.35944182402
95469.19748256457,63643.17526491523,128132.73186952189
-245050.50052267374,-164019.6132047444,-326824.1125899413
119932.97195779519,80283.09915679593,160558.51889684517
150729.2768863607,99556.43278543898,200548.51289276892
242468.1550747457,160834.55243720498,324047.7550771588
28220.343688233872,17662.334777312357,36402.37775031692
152921.3158765207,101204.83613273449,204379.9349843573
-70973.9886712499,-47947.75566830848,-95930.08270299107
106076.40671194949,71038.22999169934,142205.1510053142
-66345.25122955393,-43760.951698270655,-88455.92972009807
-47944.79477830285,-32167.614577105865,-64623.172448912264
116081.7426062306,78399.43249346242,156569.237186794
-170445.87136767144,-113953.8720355365,-226972.70450924046
157045.3508301108,104714.31079930426,209609.41551285007
-138002.8618680761,-91144.61807032525,-182628.3824643364
187251.49258412598,125730.01422759554,249941.30422322088
212324.66765959933,140670.89678616513,281627.28222581645
232883.87620374493,156337.32107661184,310555.4339066452
171270.5317256156,113589.81334939829,228829.8783734962
263874.5432495094,177108.94014224122,352971.930314727
-5903.352495837692,-3707.626897464674,-6729.1754651209285
-49343.64486334426,-31883.934611928973,-64493.828990435926
-121804.58386078686,-81782.27664258964,-161451.87568031898
3908.212262814549,2935.1385232343614,6206.5445622409725
188249.58976671,125066.51794493715,251566.2774837454
-125136.93506472555,-84058.81617561077,-167795.86421973276
-194875.44443182272,-129221.11216797933,-258758.429453761
127071.41282885235,84403.78645106073,169648.45909064545
264867.29697991564,175753.52491399657,352027.462673883
-158287.49194119402,-105552.86528594566,-210774.8042199565
288097.9325001382,192853.42166579547,384793.93187217467
-156918.18652109517,-104080.72486272894,-207913.4823116525
152269.46691894313,100376.93421641468,202299.06674216088
-280891.22588761547,-186868.982856716,-373673.49851494556
213216.85044266097,142467.53980582103,284886.5329198375
225159.62683353134,150907.92360615553,300732.9165170771
-200940.8525072173,-133258.42094583844,-267522.65512556134
-221110.10194991183,-147343.71249413086,-295382.7284120954
94922.32335223007,63527.0969147312,126412.87660291932
107685.51350278017,71535.1378166844,142960.39363712564
-290020.21652706066,-192762.03776678405,-386563.17590429826
-139788.83069690433,-92857.47984668559,-184456.60006929748
88161.85738421518,57396.68315012281,115464.24571525573
110347.93082602143,73523.69716344234,145103.0918740614
109194.60547598857,71840.04662525066,145437.3373162197
24458.762847781752,14917.567086088127,30574.374864691203
217762.0697584648,144552.46046006336,290723.21273850696
58286.67380454124,37767.73453009385,75815.2974340654
67505.33878188943,44632.40742848725,89686.82905980719
290190.800615207,194693.97110797625,388502.497285193
225358.09595650595,150027.82850390163,299892.5026513977
-79641.35909765944,-54155.19660751235,-106767.47345651677
-29491.541204554123,-20896.970964215736,-39972.569513559494
-276185.06053968135,-182824.59948987258,-367896.21177765296
254108.97136931686,168421.7293225577,337369.54832391295
63087.25437249084,41838.92385462111,82259.49792775228
82791.90795570344,55593.008170128065,111047.2114254582
-216840.26250195512,-144788.4642689751,-288713.8080150752
281635.0343081528,187164.24939138145,375266.89818275266
144562.98433285448,95110.28809043416,192136.92325654026
-160166.41270563722,-106784.3376890647,-214163.99861354893
-138659.1493941761,-93703.87217235332,-185002.94399766644
-17093.384148333596,-9960.364185289913,-21621.45275908889
-179905.78211627083,-119728.00595428728,-241337.21076748686
250656.3500966776,166924.36386368776,332429.3141371759
193574.95498723106,128425.26682054301,257677.53444800363
252654.87435698195,168173.83455175246,338650.55611248675
-46932.609371591694,-32161.117828815655,-62521.84265468566
291598.0673655831,194959.87631826062,390732.49696142395
258070.76602829358,171016.20486392747,343508.6707865459
-287333.4753408726,-192918.77437724898,-383238.12733568955
-182469.89966709452,-120646.20887944417,-242888.22048724766
-152992.71461602757,-102268.7682634466,-203954.9435309192
12582.323478244864,7431.731251180855,16072.871749432392
153402.14930150265,102860.40033542676,205197.71114982018
-157129.02824658118,-104606.50325033662,-208838.20108701749
-179319.22119313502,-120085.54620236665,-239431.8377045144
192697.1798926554,128890.82250187195,256855.27493067287
264149.39009722334,175817.79430566213,350387.91582139296
4233.327027057102,2697.9849454204877,4715.720477992303
254279.3079929382,169682.62013407168,338006.3185545454
166532.98694760332,110759.4086020863,221710.77968139027
